yyyy,mm,tmax,tmin,latitude,longitude
1887,12,6.2,0.6,,
1888,1,8,2.2,,
1888,2,5.9,-0.1,,
1888,3,6.4,-0.5,,
1888,4,10.8,2.7,,
1888,5,15.1,5.2,,
1888,6,16.8,8.2,,
1888,7,16.8,9.4,,
1888,8,17.5,9.1,,
1888,9,15.1,6.8,,
1888,10,12.4,5,,
1888,11,10,4.9,,
1888,12,8.3,2.6,,
1889,1,7.5,2,,
1889,2,7,0.4,,
1889,3,9.3,2.2,,
1889,4,10,3.6,,
1889,5,15.7,7.8,,
1889,6,19.1,8.7,,
1889,7,18.6,9.1,,
1889,8,17,10.2,,
1889,9,16,9,,
1889,10,11.6,4.5,,
1889,11,9.9,4.5,,
1889,12,8.3,2.7,,
1890,1,8.8,2.6,,
1890,2,6.9,1.5,,
1890,3,9.9,2.7,,
1890,4,12,2.6,,
1890,5,15.2,6.9,,
1890,6,17.1,9.2,,
1890,7,17.6,9.3,,
1890,8,17.1,8.4,,
1890,9,17.8,10.3,,
1890,10,13.5,6.6,,
1890,11,9.7,2.8,,
1890,12,5.1,0.2,,
1891,1,5.9,0.1,,
1891,2,10.1,2.2,,
1891,3,8.4,0.2,,
1891,4,9.8,1.7,,
1891,5,13.5,4.3,,
1891,6,18.9,9.7,,
1891,7,18.4,10.5,,
1891,8,17.2,10.4,,
1891,9,17.2,9.4,,
1891,10,12.7,4.4,,
1891,11,8.2,2.3,,
1891,12,7.8,2,,
1892,1,5.4,-0.5,,
1892,2,6.7,1.4,,
1892,3,7.4,-1,,
1892,4,13.1,1.4,,
1892,5,15.3,6.4,,
1892,6,17.2,7.5,,
1892,7,17.3,9.3,,
1892,8,17.7,10.2,,
1892,9,14.9,7.3,,
1892,10,10.3,2.4,,
1892,11,9.8,3.8,,
1892,12,5.6,0.4,,
1893,1,5.9,1.4,,
1893,2,7.6,1.8,,
1893,3,11.6,3.1,,
1893,4,14.8,4.4,,
1893,5,16.1,8.3,,
1893,6,19.6,9.8,,
1893,7,19.4,10.8,,
1893,8,19.8,11.6,,
1893,9,16.1,7.8,,
1893,10,12.7,5.1,,
1893,11,8.2,1.8,,
1893,12,7.7,2.5,,
1894,1,6.2,0.7,,
1894,2,9,2.5,,
1894,3,11.1,1.9,,
1894,4,12.7,5.7,,
1894,5,12.6,3.8,,
1894,6,16.7,7.9,,
1894,7,18.7,10.5,,
1894,8,16.7,10,,
1894,9,15.4,5.6,,
1894,10,12.4,5,,
1894,11,10.2,4,,
1894,12,8.1,2.6,,
1895,1,2.9,-2.5,,
1895,2,3.1,-4.2,,
1895,3,8.9,2.8,,
1895,4,11.8,3.6,,
1895,5,16.9,6.1,,
