yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-6.153,55.181
1979,7,16.1,10.3,,
1979,8,15.3,9.2,,
1979,9,14.6,8.3,,
1979,10,12.4,8,,
1979,11,9,3.6,,
1979,12,6.9,2.4,,
1980,1,5.4,0.9,,
1980,2,7.1,2.2,,
1980,3,6.5,1.3,,
1980,4,10.5,4.2,,
1980,5,13.7,6.3,,
1980,6,14.2,8.5,,
1980,7,16.3,9.7,,
1980,8,---,10.5,,
1980,9,15.3,10.2,,
1980,10,10.7,5.8,,
1980,11,8.5,4.5,,
1980,12,7.8,3.5,,
1981,1,7.6,2.5,,
1981,2,5.9,1.5,,
1981,3,9,3,,
1981,4,10.3,3.4,,
1981,5,12.9,6.2,,
1981,6,14,7.8,,
1981,7,15.4,10.1,,
1981,8,17.2,9.9,,
1981,9,15.3,8.9,,
1981,10,9.1,3.1,,
1981,11,9.5,3.8,,
1981,12,4.1,-0.9,,
1982,1,6.2,0.4,,
1982,2,7.3,1.6,,
1982,3,8.2,0.9,,
1982,4,10.8,3.7,,
1982,5,13.4,5,,
1982,6,15.8,8.4,,
1982,7,17.3,9.3,,
1982,8,16.1,9.4,,
1982,9,14.8,8.3,,
1982,10,11.9,5.8,,
1982,11,8.3,3.2,,
1982,12,6.5,0.7,,
1983,1,7.6,1.9,,
1983,2,4.8,0,,
1983,3,8.5,3.3,,
1983,4,8.1,1.2,,
1983,5,11,4.8,,
1983,6,14.8,8.2,,
1983,7,19.2,10.9,,
1983,8,18.2,11.1,,
1983,9,14.3,8.4,,
1983,10,11.9,5.8,,
1983,11,9.6,4.5,,
1983,12,8.5,3.2,,
1984,1,4.9,-0.6,,
1984,2,6.6,0.7,,
1984,3,6.3,1.3,,
1984,4,11.3,3.2,,
1984,5,12.2,2.9,,
1984,6,14.8,8.4,,
1984,7,16.7,10.2,,
1984,8,17.8,10.5,,
1984,9,14.2,8.5,,
1984,10,12.3,5.4,,
1984,11,8.7,3.2,,
1984,12,7.7,2.2,,
1985,1,4.3,-1.1,,
1985,2,5.9,1,,
1985,3,6.7,1.1,,
1985,4,10.3,3.6,,
1985,5,12.4,4.4,,
