yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-3.821,57.593
1931,1,5,0.6,,
1931,2,6.7,0.7,,
1931,3,6.2,-1.5,,
1931,4,10.4,3.1,,
1931,5,13.2,6.1,,
1931,6,15.4,8,,
1931,7,17.3,10.6,,
1931,8,15.6,9.1,,
1931,9,15,8.4,,
1931,10,12.1,5.5,,
1931,11,10.3,3.9,,
1931,12,8.9,3.2,,
1932,1,9.8,2.9,,
1932,2,7.7,2.3,,
1932,3,7.7,1.6,,
1932,4,9.1,1.9,,
1932,5,11.9,5.9,,
1932,6,16,9,,
1932,7,17.9,10.4,,
1932,8,18.2,10.7,,
1932,9,15,8,,
1932,10,10.4,4.6,,
1932,11,8.7,2.2,,
1932,12,8.1,1.9,,
1933,1,5.8,-1.2,,
1933,2,6.2,0.4,,
1933,3,11.1,2.6,,
1933,4,11.8,4.6,,
1933,5,13.5,6.1,,
1933,6,18.6,9.5,,
1933,7,21.6,11.8,,
1933,8,19.9,12,,
1933,9,16.8,9.3,,
1933,10,12.6,6.9,,
1933,11,8.6,2.8,,
1933,12,6.5,0.9,,
1934,1,8.3,2.8,,
1934,2,9.5,4.2,,
1934,3,8,0.8,,
1934,4,9.5,3.8,,
1934,5,14.3,5.7,,
1934,6,16.7,8.6,,
1934,7,18.9,11.4,,
1934,8,18,10.3,,
1934,9,17.8,8.3,,
1934,10,12.5,5.6,,
1934,11,8.5,2.8,,
1934,12,9.1,3.5,,
1935,1,7.7,2.6,,
1935,2,7.5,1.3,,
1935,3,10.4,1.9,,
1935,4,9.6,3,,
1935,5,11.6,3.8,,
1935,6,16.3,9,,
1935,7,19.6,10.4,,
1935,8,19.3,11,,
1935,9,15.2,8.1,,
1935,10,10.9,5.1,,
1935,11,8.5,1.5,,
1935,12,4.5,-0.9,,
1936,1,4.5,-0.6,,
1936,2,5.8,-1.3,,
1936,3,9.6,2.8,,
1936,4,9.8,2.1,,
1936,5,13.7,6.2,,
1936,6,18.2,8,,
1936,7,18.1,11,,
1936,8,19,10.7,,
1936,9,16.3,9.4,,
1936,10,12.3,4.7,,
1936,11,8.5,1.9,,
1936,12,7.8,1.9,,
1937,1,7.4,1.8,,
1937,2,5.9,0.5,,
1937,3,5,-0.4,,
1937,4,11.9,4.5,,
1937,5,15.2,6.2,,
1937,6,16.4,9.3,,
1937,7,17.9,10.5,,
1937,8,18,10.3,,
1937,9,16,8.6,,
1937,10,12.4,6.1,,
1937,11,8.4,2.7,,
1937,12,4.9,-0.8,,
1938,1,7.6,2.7,,
1938,2,7.8,1.7,,
1938,3,12.8,6,,
1938,4,11.3,4.3,,
1938,5,13,5.4,,
1938,6,16.2,8.8,,
1938,7,17.2,10.2,,
1938,8,17.7,9.8,,
1938,9,16,8,,
1938,10,12.7,6.5,,
1938,11,10.1,4.2,,
1938,12,6.6,1.1,,
1939,1,4.9,-0.6,,
1939,2,8.7,2.7,,
1939,3,9.2,2.7,,
1939,4,11,3.5,,
1939,5,14.4,6.7,,
1939,6,17.6,8.5,,
1939,7,16.5,10.7,,
1939,8,17.8,10.9,,
1939,9,16.5,9.4,,
1939,10,10.9,4.2,,
1939,11,9.6,3.8,,
1939,12,6.4,1.6,,
1940,1,3,-2.8,,
1940,2,5.9,-0.5,,
1940,3,8.4,2.1,,
1940,4,10.4,3.5,,
1940,5,15.3,7.4,,
1940,6,19.7,9.7,,
1940,7,16,10.4,,
1940,8,17.6,10.4,,
1940,9,14.5,7.9,,
1940,10,12.1,6.4,,
1940,11,8.6,3.2,,
1940,12,6.2,1.5,,
1941,1,2.7,-2.7,,
1941,2,5,-0.3,,
1941,3,6.2,0,,
1941,4,8.4,2.5,,
1941,5,11.5,5.2,,
1941,6,16.8,9.2,,
1941,7,18.1,11.6,,
1941,8,16.7,9.7,,
1941,9,17.4,10.2,,
1941,10,12.3,6.2,,
1941,11,8.7,2.4,,
1941,12,8.4,3.2,,
1942,1,5,-0.2,,
1942,2,4.7,-0.9,,
1942,3,7.8,1,,
1942,4,12.7,2.7,,
1942,5,13.6,4.7,,
1942,6,15.5,8.5,,
1942,7,18.1,10.3,,
1942,8,17.2,11.7,,
1942,9,15.2,8.5,,
1942,10,11.9,6.1,,
1942,11,8.6,3.7,,
1942,12,9.5,3.3,,
1943,1,6.5,0.6,,
1943,2,9.2,3.5,,
1943,3,10,3.4,,
1943,4,12.6,5.6,,
1943,5,14,6.2,,
1943,6,16.4,8.5,,
1943,7,16.6,9.6,,
1943,8,16.4,9.7,,
1943,9,15.5,8.1,,
1943,10,13.8,7.4,,
1943,11,8.6,4,,
1943,12,7.1,1.3,,
1944,1,8.2,2.7,,
1944,2,6.7,1.7,,
1944,3,8.2,2.7,,
1944,4,12.3,5.6,,
1944,5,12.5,7,,
1944,6,15.2,8.4,,
1944,7,17.5,11.8,,
1944,8,19,11.4,,
1944,9,14.8,7.4,,
1944,10,11.5,5.5,,
1944,11,7,1,,
1944,12,6.8,1.4,,
1945,1,3.2,-3,,
1945,2,9.2,2.9,,
1945,3,11.9,5,,
1945,4,12.1,4.5,,
1945,5,13.6,5.7,,
1945,6,16.9,8.6,,
1945,7,19.5,12.1,,
1945,8,17.9,11.1,,
1945,9,16.8,10,,
1945,10,14.4,7.4,,
1945,11,9.8,3.5,,
1945,12,7.9,2.9,,
1946,1,6.7,-0.3,,
1946,2,8,1.8,,
1946,3,8.9,1.8,,
1946,4,12.6,4.6,,
1946,5,13.8,5.1,,
1946,6,16.3,8.2,,
1946,7,17.9,10.9,,
1946,8,16.8,8.8,,
1946,9,16.2,9.5,,
1946,10,12,3.7,,
1946,11,9.9,2.9,,
1946,12,6.4,-0.4,,
1947,1,5.5,-0.6,,
1947,2,2.2,-4.3,,
1947,3,4.7,-1.8,,
1947,4,11.2,3.7,,
