yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-3.088,58.454
1998,2,---,---,,
1998,3,8.6,1.8,,
1998,4,8.4,3.2,,
1998,5,12.2,5.6,,
1998,6,13,6.6,,
1998,7,14.9,9.5,,
1998,8,15.3,9.7,,
1998,9,14.5,9.8,,
1998,10,10.3,5,,
1998,11,8,2.5,,
1998,12,7.4,2.1,,
1999,1,5.6,1.3,,
1999,2,5.4,0,,
1999,3,8.4,2.4,,
1999,4,9.9,4,,
1999,5,11.5,6.4,,
1999,6,13.6,7.7,,
1999,7,16.4,10,,
1999,8,15.9,9.4,,
1999,9,15.4,10,,
1999,10,12,7.4,,
1999,11,9.3,4,,
1999,12,5.2,0.1,,
2000,1,6.9,1.9,,
2000,2,6.7,1.1,,
2000,3,8.8,2.4,,
2000,4,8.4,2.9,,
2000,5,12.1,5.3,,
2000,6,13.7,6.9,,
2000,7,14.5,9.1,,
2000,8,16.3,9.7,,
2000,9,14.6,9.9,,
2000,10,12.1,6.7,,
2000,11,8.2,2.5,,
2000,12,6.7,3.3,,
2001,1,5.5,0.3,,
2001,2,5.2,-0.4,,
2001,3,6.4,0.3,,
2001,4,9.4,2.9,,
2001,5,12.9,5.7,,
2001,6,13.4,7.4,,
2001,7,15.7,9.8,,
2001,8,16.5,9.9,,
2001,9,13.2,8.4,,
2001,10,13.3,9.5,,
2001,11,9,3.2,,
2001,12,6.1,0.8,,
2002,1,7.6,2.9,,
2002,2,6.3,0.4,,
2002,3,8.5,2.4,,
2002,4,10.8,4.7,,
2002,5,12.9,6.2,,
2002,6,15.2,8.8,,
2002,7,16.1,9.7,,
2002,8,16.6,10.9,,
2002,9,15.4,9.1,,
2002,10,10.6,5,,
2002,11,9.3,5.6,,
2002,12,7.1,3.9,,
2003,1,6.5,1.3,,
2003,2,6.4,1.6,,
2003,3,10,3.2,,
2003,4,10.7,5.7,,
2003,5,12.9,6.2,,
2003,6,16.4,10.1,,
2003,7,18,12,,
2003,8,18.1,10.8,,
2003,9,15.9,8.6,,
2003,10,10.9,4.2,,
2003,11,9.9,4.6,,
2003,12,7,1.2,,
2004,1,6,1.2,,
2004,2,6.8,0.3,,
2004,3,8.9,3,,
2004,4,10.8,5.1,,
2004,5,13,6.2,,
2004,6,14.8,8.9,,
2004,7,16.1,9.7,,
2004,8,16.1,11,,
2004,9,15.2,8.1,,
2004,10,11.6,6.5,,
2004,11,9.2,3.6,,
2004,12,7.9,1.8,,
2005,1,7.2,2,,
2005,2,6.2,1.1,,
2005,3,8.5,3.1,,
2005,4,10.3,4.4,,
2005,5,11.7,4.5,,
2005,6,15,8.6,,
2005,7,15.8,10.2,,
2005,8,16,10,,
2005,9,15.2,9.1,,
2005,10,13,7.8,,
2005,11,8.9,2.9,,
2005,12,7.9,3.6,,
2006,1,7.3,2.2,,
2006,2,6.8,1.7,,
2006,3,5.6,0.7,,
2006,4,9.6,2.4,,
2006,5,11.8,4.7,,
2006,6,15.2,8.8,,
2006,7,18.5,11.4,,
2006,8,16,11.2,,
2006,9,16.4,10.8,,
2006,10,12.9,8.1,,
2006,11,9.5,4.4,,
2006,12,7.8,2.2,,
2007,1,7.5,2.2,,
2007,2,7.5,2.8,,
2007,3,9,3.4,,
2007,4,12.9,5.6,,
2007,5,12,5.4,,
2007,6,13.2,8.6,,
2007,7,14.9,9.6,,
2007,8,15.4,9.6,,
2007,9,14.1,7.7,,
2007,10,13,7.4,,
2007,11,8.7,3.9,,
2007,12,7.3,1.8,,
2008,1,6.9,1,,
2008,2,8.5,1.3,,
2008,3,7.3,0.9,,
2008,4,9.4,3.9,,
2008,5,12.8,7,,
2008,6,14.6,8.4,,
2008,7,15.9,10.8,,
2008,8,16.4,11,,
2008,9,14.9,9.7,,
2008,10,11.3,4.8,,
2008,11,8.5,3.4,,
2008,12,6.9,1.4,,
2009,1,6.6,2,,
2009,2,6.5,1.2,,
2009,3,8.8,2.6,,
2009,4,10.9,5.3,,
2009,5,12.9,6.2,,
2009,6,14.1,7.5,,
2009,7,16.7,10.8,,
2009,8,16.8,11.1,,
2009,9,15.6,9.5,,
2009,10,12.2,7.1,,
2009,11,9.5,4.6,,
2009,12,6.2,0.5,,
2010,1,4.7,0.5,,
2010,2,4.9,-1,,
2010,3,8.4,2.1,,
2010,4,10.4,3.6,,
2010,5,11.5,4.4,,
2010,6,14.8,9.1,,
2010,7,16.2,10.4,,
2010,8,15.8,9.9,,
2010,9,13.8,8.7,,
2010,10,11.4,7.1,,
2010,11,6.8,1.3,,
2010,12,3.5,-2.9,,
2011,1,5.8,1,,
2011,2,7,2.8,,
2011,3,8.4,2.4,,
2011,4,12.7,5.9,,
2011,5,12.6,6.4,,
2011,6,14.7,7.7,,
2011,7,15.2,9.7,,
2011,8,15.1,9.7,,
2011,9,15.2,9.7,,
2011,10,12.5,7.7,,
2011,11,11.2,7.2,,
2011,12,6.2,0.6,,
2012,1,6.3,1.3,,
2012,2,8.4,2.8,,
2012,3,11.2,4.6,,
2012,4,8.7,2.5,,
2012,5,11.4,4.3,,
2012,6,12.5,6.9,,
2012,7,14.8,9.2,,
2012,8,16,10.6,,
2012,9,14.1,7.7,,
2012,10,10.2,3.6,,
2012,11,8.2,2.9,,
2012,12,5.9,1,,
2013,1,6.2,2.5,,
2013,2,6.3,0.2,,
2013,3,5.4,0.1,,
2013,4,9.1,2,,
2013,5,11.4,5,,
2013,6,14.8,8.6,,
2013,7,18.2,11.3,,
2013,8,17.2,10.6,,
2013,9,15.1,8.7,,
2013,10,12.6,8.2,,
2013,11,8.5,2.7,,
2013,12,8,3.3,,
2014,1,6.8,3.7,,
2014,2,7.4,2.8,,
2014,3,9.2,3.9,,
2014,4,10.2,5,,
2014,5,12.2,6.8,,
2014,6,15.5,9.7,,
2014,7,17.1,11.1,,
2014,8,15.6,10,,
2014,9,15.3,9.9,,
2014,10,12.6,7.4,,
2014,11,10.4,6.7,,
2014,12,6.5,1.3,,
2015,1,5.9,1.2,,
2015,2,7.1,1.9,,
2015,3,8.3,2.8,,
2015,4,10.5,2.8,,
2015,5,11,4.7,,
2015,6,13.5,7.2,,
2015,7,15.1,8.8,,
2015,8,16.3,10.9,,
2015,9,14.4,9.3,,
2015,10,13,7.3,,
2015,11,9.1,3.9,,
2015,12,8.6,3.5,,
2016,1,6.4,1.6,,
2016,2,6.1,0.4,,
2016,3,8.4,2.6,,
2016,4,8.8,2.8,,
2016,5,12.1,6.3,,
2016,6,13.7,8.9,,
2016,7,16.7,10.3,,
2016,8,16.2,10.6,,
2016,9,15.9,10.8,,
2016,10,12.5,7.7,,
2016,11,7.9,2.2,,
2016,12,9.6,4.1,,
2017,1,7.4,2.4,,
2017,2,7.8,2.8,,
2017,3,9.2,3.2,,
2017,4,10.3,3.9,,
2017,5,13.7,7.4,,
2017,6,15.2,9.6,,
2017,7,16.2,9.7,,
2017,8,16.3,10.4,,
2017,9,14.5,9.9,,
2017,10,13.1,7.9,,
2017,11,7.4,2.5,,
2017,12,6.7,1.6,,
2018,1,5.5,1,,
2018,2,5.5,0.5,,
2018,3,6.1,1.3,,
2018,4,10.2,3.8,,
2018,5,13.6,6.8,,
2018,6,15.3,8.8,,
2018,7,18.6,*   11.4,,
2018,8,16.6,10.1,,
2018,9,14.5,8,,
2018,10,11.9,6.2,,
2018,11,10.1,6.3,,
2018,12,7.7,3.4,,
2019,1,6.1,1.3,,
2019,2,9.1,3.3,,
2019,3,9.1,3.3,,
2019,4,10.2,5.8,,
2019,5,11.3,4.6,,
2019,6,14.7,8.9,,
2019,7,17,11.3,,
2019,8,16.8,11.2,,
2019,9,14.6,8.8,,
2019,10,11.4,5.8,,
2019,11,7.5,3.8,,
2019,12,7.4,2.6,,
2020,1,8.2,3,,
2020,2,6.8,1.4,,
2020,3,8.2,2,,
2020,4,10.3,3.8,,
2020,5,12.8,5.5,,
2020,6,14.4,9.3,,
2020,7,15.6,9.2,,
2020,8,16.2,10.8,,
2020,9,15.1,8.7,,
2020,10,11.5,6.8,,
2020,11,10.2,5.6,,
2020,12,7.3,3,,
2021,1,4.5,-0.7,,
2021,2,6.4,1,,
2021,3,9.1,3.5,,
2021,4,8.8,1.1,,
2021,5,10.4,4.2,,
2021,6,16,8.8,,
2021,7,16.6,11.5,,
2021,8,16.2,10.5,,
2021,9,16,10.3,,
2021,10,12.7,7,,
2021,11,9.3,4.4,,
2021,12,7.3,2.4,,
2022,1,8,2.9,,
2022,2,6.6,1,,
2022,3,9.5,3.4,,
2022,4,9.5,4,,
2022,5,13.4,7.2,,
2022,6,16.2,9.6,,
2022,7,17.3,10.8,,
2022,8,17.1,10.8,,
2022,9,14.8,9.5,,
2022,10,13,8.4,,
2022,11,10.7,*    6.0,,
2022,12,5.8,1.1,,
2023,1,6.7,1.9,,
2023,2,8.7,3.1,,
2023,3,6.1,0.6,,
2023,4,9.7,4.1,,
2023,5,12.8,7,,
2023,6,16.6,10.3,,
2023,7,16,10,,
2023,8,16.7,10.8,,
2023,9,16.7,10.1,,
2023,10,11.7,7.2,,
2023,11,8.7,2.4,,
2023,12,7.1,1.9,,
2024,1,6.4,1.4,,
2024,2,7.7,1.7,,
2024,3,8.5,3.4,,
