yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-6.318,58.214
1952,1,4.9,-0.3,,
1952,2,6.6,1.9,,
1952,3,8.3,3.6,,
1952,4,11.2,5,,
1952,5,14,7.6,,
1952,6,13.2,7.7,,
1952,7,15.9,9.8,,
1952,8,15.7,10.8,,
1952,9,12.3,6.3,,
1952,10,11.1,6.1,,
1952,11,7.2,1.9,,
1952,12,7,2,,
1953,1,7.9,3.4,,
1953,2,8.4,2.9,,
1953,3,10.3,3.5,,
1953,4,9.2,2.3,,
1953,5,13.3,7.3,,
1953,6,15.4,9.3,,
1953,7,15.6,10.4,,
1953,8,16.3,10.5,,
1953,9,15.6,10.1,,
1953,10,12.7,7.8,,
1953,11,10.5,5.3,,
1953,12,9.3,3.1,,
1954,1,7,2.5,,
1954,2,5.7,1.7,,
1954,3,8.3,1.6,,
1954,4,10.9,4.1,,
1954,5,12.5,6.8,,
1954,6,14.1,8.4,,
1954,7,14.7,9.8,,
1954,8,15,10.1,,
1954,9,13.1,7.2,,
1954,10,11.7,6.2,,
1954,11,9,2.5,,
1954,12,8.6,2.9,,
1955,1,5.2,-0.4,,
1955,2,4.2,-2.1,,
1955,3,7.2,1.4,,
1955,4,11.7,4.6,,
1955,5,11.5,4.2,,
1955,6,15,8.4,,
1955,7,18.2,10.5,,
1955,8,18.1,11.5,,
1955,9,15.5,9.5,,
1955,10,10.8,4.9,,
1955,11,10.8,5.9,,
1955,12,7.1,1.5,,
1956,1,5.9,0.3,,
1956,2,6.4,1,,
1956,3,9,2.8,,
1956,4,9,1.8,,
1956,5,12.5,6.6,,
1956,6,14,7.2,,
1956,7,15.8,10.4,,
1956,8,13.8,8.6,,
1956,9,14.4,8.9,,
1956,10,11.4,6.1,,
1956,11,9.7,5,,
1956,12,9,3.5,,
1957,1,8.3,2,,
1957,2,6.6,1.2,,
1957,3,10.1,5.1,,
1957,4,10.8,4.7,,
1957,5,12.1,5.6,,
1957,6,14.5,8,,
1957,7,14.7,10.4,,
1957,8,15.6,10.1,,
1957,9,13.3,8,,
1957,10,11.9,6.2,,
1957,11,9.1,3.9,,
1957,12,7.6,2.2,,
1958,1,6.4,-0.1,,
1958,2,6.2,0.7,,
1958,3,5.8,1.1,,
1958,4,10.2,3.9,,
1958,5,10.8,4.2,,
1958,6,14.3,9.1,,
1958,7,15.5,10.6,,
1958,8,16,10.3,,
1958,9,16.3,10.3,,
1958,10,12.6,6.9,,
1958,11,10.7,5,,
1958,12,7.4,2.6,,
1959,1,4.6,-0.8,,
1959,2,9,2.8,,
1959,3,9.6,3.8,,
1959,4,10.4,4.3,,
1959,5,13.6,6.8,,
1959,6,15.8,8.7,,
1959,7,15.6,11,,
1959,8,16.5,11.1,,
1959,9,15.8,9.3,,
1959,10,14.1,8.4,,
1959,11,9.9,4.8,,
1959,12,8.2,2.7,,
1960,1,7,0.5,,
1960,2,5.8,0.1,,
1960,3,9.2,3.6,,
1960,4,11.1,5.2,,
1960,5,14.2,7.5,,
1960,6,16.2,9.5,,
1960,7,16.3,10.5,,
1960,8,15.4,9.6,,
1960,9,14.9,8.6,,
1960,10,11.9,7.1,,
1960,11,9.5,3.6,,
1960,12,6.7,1.3,,
1961,1,6.6,1.2,,
1961,2,8.4,3.5,,
1961,3,10.4,5.1,,
1961,4,10.5,4.3,,
1961,5,12.7,6.3,,
1961,6,14.1,8.3,,
1961,7,15,9.9,,
1961,8,15.5,9.8,,
1961,9,14.8,8.8,,
1961,10,12,6.8,,
1961,11,8.4,1.2,,
1961,12,5.8,-1.1,,
1962,1,7,1.1,,
1962,2,7.9,1.2,,
1962,3,5.8,-0.6,,
1962,4,9.8,2.3,,
1962,5,11.6,5.7,,
1962,6,14.5,8.1,,
1962,7,14.9,9.2,,
1962,8,14.8,8.7,,
1962,9,13.6,7.5,,
1962,10,12.5,7.7,,
1962,11,8.6,3.1,,
1962,12,7.8,2.5,,
1963,1,4.7,-0.3,,
1963,2,5.3,-0.5,,
1963,3,9,2.9,,
1963,4,10.4,3.9,,
1963,5,11.8,4.9,,
1963,6,15.3,8.9,,
1963,7,15.2,9,,
1963,8,14.6,8.9,,
1963,9,13.6,8.4,,
1963,10,12.3,6.2,,
1963,11,8.9,3.2,,
1963,12,7.3,1.5,,
1964,1,8.8,3.9,,
1964,2,7.8,2.1,,
1964,3,8.7,3.5,,
1964,4,10.4,4.3,,
1964,5,12.9,7.3,,
1964,6,14.2,7.8,,
1964,7,15.2,9.4,,
1964,8,14.2,8.4,,
1964,9,13.9,7.7,,
1964,10,11.8,5.1,,
1964,11,9.8,4.1,,
1964,12,6.7,0.6,,
1965,1,6,0.5,,
1965,2,7.2,2.1,,
1965,3,7.7,2.2,,
1965,4,10,3,,
1965,5,11.8,6.3,,
1965,6,14.6,9.4,,
1965,7,14.5,8.4,,
1965,8,15.2,9.1,,
1965,9,13.3,8.5,,
1965,10,12.7,6.7,,
1965,11,6.8,1.5,,
1965,12,6.2,0.4,,
1966,1,6.2,1.3,,
1966,2,6.4,1.8,,
1966,3,8.9,2.9,,
1966,4,8.6,2.4,,
1966,5,12.4,4.8,,
1966,6,15.7,9.9,,
1966,7,15.9,9.4,,
1966,8,15.6,8.7,,
1966,9,14.6,9.7,,
1966,10,11.5,4.9,,
1966,11,7.6,1.8,,
1966,12,6.8,0.6,,
1967,1,7,3.2,,
1967,2,8,3.3,,
1967,3,8.5,2.1,,
1967,4,9.9,3.1,,
1967,5,11.7,4.9,,
1967,6,15.4,7.6,,
1967,7,15.4,9.7,,
1967,8,16.1,10,,
1967,9,14.8,8.8,,
1967,10,11,5.1,,
1967,11,9.2,3.1,,
1967,12,6.9,1.7,,
1968,1,6.6,1.1,,
1968,2,5.4,-1.1,,
1968,3,8.5,2.2,,
1968,4,10.4,2.6,,
1968,5,11.2,3.8,,
1968,6,15.9,8,,
1968,7,15.5,9.7,,
1968,8,16.2,8.4,,
1968,9,15.2,9.1,,
1968,10,13.1,7.4,,
1968,11,9.3,4.2,,
1968,12,7.2,2.4,,
1969,1,7.2,2.4,,
1969,2,4.3,-1.2,,
1969,3,7.3,0.6,,
1969,4,9.9,2,,
1969,5,11.5,6.3,,
1969,6,15.7,7.9,,
1969,7,16,10,,
1969,8,16.7,11.1,,
1969,9,14.1,8.3,,
1969,10,13.8,7.7,,
1969,11,6.2,0.2,,
1969,12,6.9,1.4,,
1970,1,6.6,2.3,,
1970,2,5.1,-1.8,,
1970,3,6.5,-0.3,,
1970,4,8.7,1.6,,
1970,5,12.6,6.7,,
1970,6,17.3,9.6,,
1970,7,14.3,8.6,,
1970,8,15.9,9.6,,
1970,9,14.2,8.2,,
1970,10,11.8,6.2,,
1970,11,8.4,2.7,,
1970,12,7.7,2.1,,
1971,1,7.7,2.8,,
1971,2,8.1,2.4,,
1971,3,8.6,2.1,,
1971,4,10.3,3.5,,
1971,5,13.1,6.6,,
1971,6,13,7.2,,
1971,7,15.6,9.8,,
1971,8,15.6,8.9,,
1971,9,15.3,8.4,,
1971,10,12.8,6.7,,
1971,11,8.6,2.9,,
1971,12,9.4,4.5,,
1972,1,6.8,2.5,,
1972,2,7.2,1.8,,
1972,3,8.9,1.8,,
1972,4,10.3,3.3,,
1972,5,12.8,6.5,,
1972,6,13,6.9,,
1972,7,15.5,9.4,,
1972,8,14.9,8.4,,
1972,9,13.5,6.8,,
1972,10,12.7,6.1,,
1972,11,8.2,2.2,,
1972,12,8.6,3,,
1973,1,8,2.8,,
1973,2,6.7,0.6,,
1973,3,9.2,2.9,,
1973,4,8.8,2.1,,
1973,5,12.1,5.5,,
1973,6,14.4,7.5,,
1973,7,15.5,10,,
1973,8,16.5,9.5,,
1973,9,14,8.4,,
1973,10,11.5,4.1,,
1973,11,7.9,2.6,,
1973,12,7.2,2,,
1974,1,8.3,3.8,,
1974,2,7.5,2.7,,
1974,3,8.5,2.8,,
1974,4,11.2,3.8,,
1974,5,12.4,6.9,,
1974,6,14.2,8.1,,
1974,7,15,9.1,,
1974,8,15.9,9.8,,
1974,9,13.3,7,,
1974,10,10.2,5.1,,
1974,11,8.4,3.2,,
1974,12,8.4,3.3,,
1975,1,7.6,1.5,,
1975,2,7.8,2.4,,
1975,3,6.8,1.6,,
1975,4,9.5,3.7,,
1975,5,10.5,4.3,,
1975,6,14.2,8,,
1975,7,15.5,10.5,,
1975,8,17.2,11.2,,
1975,9,13.5,7.7,,
1975,10,12.5,7.8,,
1975,11,8.8,3.7,,
1975,12,8.2,3.8,,
1976,1,7.2,1.7,,
1976,2,7.4,2.1,,
1976,3,7.8,3,,
1976,4,10,4.1,,
1976,5,12.1,5.9,,
1976,6,14.6,9.5,,
1976,7,17.5,11.6,,
1976,8,18.1,10,,
1976,9,13.8,9.2,,
1976,10,12,6.9,,
1976,11,8.9,3.6,,
1976,12,5.4,0.9,,
1977,1,5.9,1,,
1977,2,6.1,1.7,,
1977,3,8.5,3.5,,
1977,4,8.5,2.5,,
1977,5,11.7,5.7,,
1977,6,13.2,7,,
1977,7,15.4,10.2,,
1977,8,16.2,9.7,,
1977,9,13.1,7.8,,
1977,10,13,8.2,,
1977,11,8.1,2.3,,
1977,12,8.4,3.1,,
1978,1,5.9,0.4,,
1978,2,5.6,0,,
1978,3,7.9,2.7,,
1978,4,8.4,2.9,,
1978,5,13.3,6.7,,
1978,6,13.9,8.4,,
1978,7,13.9,9.4,,
1978,8,14.7,10.2,,
1978,9,13.9,9.5,,
1978,10,12.2,7.2,,
1978,11,9.5,3.9,,
1978,12,7,3.9,,
1979,1,4.4,-1.5,,
1979,2,4.9,0.4,,
1979,3,5.9,0.2,,
1979,4,8.8,3.7,,
1979,5,9.8,4.2,,
1979,6,13.9,8.5,,
1979,7,14.6,9.9,,
1979,8,14.3,9.3,,
1979,9,13.4,7.8,,
1979,10,12.5,7.3,,
1979,11,8.2,2.6,,
1979,12,6.9,2.5,,
1980,1,6.1,2,,
1980,2,7.2,2.6,,
1980,3,7,1.9,,
1980,4,10.5,4.8,,
1980,5,13.2,6.3,,
1980,6,14.1,8.8,,
1980,7,14.7,9.7,,
1980,8,15.5,10.9,,
1980,9,14.9,9.7,,
1980,10,10.1,5.3,,
1980,11,8.4,3.8,,
1980,12,7.7,3,,
1981,1,7.4,1.5,,
1981,2,6.5,2,,
1981,3,7.9,2.6,,
1981,4,9.7,2.9,,
1981,5,13.2,6.8,,
1981,6,13.5,8,,
1981,7,15,10.1,,
1981,8,15.8,10.1,,
1981,9,14.6,9.6,,
1981,10,8.9,3.4,,
1981,11,9,3.7,,
1981,12,4.9,0.2,,
1982,1,6.3,1.8,,
1982,2,7.7,3.1,,
1982,3,7.8,2.4,,
1982,4,10.3,4.4,,
1982,5,12.7,5.2,,
1982,6,15.1,9.2,,
1982,7,17,10.5,,
1982,8,15.6,9.9,,
1982,9,13.5,8,,
1982,10,11.8,6.9,,
1982,11,8.8,3,,
1982,12,7,1.8,,
1983,1,7.7,2.4,,
1983,2,5.6,0,,
1983,3,8.3,3.6,,
1983,4,7.7,1.7,,
1983,5,10.9,5.9,,
1983,6,13.5,8,,
1983,7,17.2,10.6,,
1983,8,16.7,11.2,,
1983,9,13,8.6,,
1983,10,11.5,6,,
1983,11,9.9,4.8,,
1983,12,8.8,3.6,,
1984,1,4.8,-0.4,,
1984,2,7.7,3.1,,
1984,3,7.1,2.5,,
1984,4,10.8,4.3,,
1984,5,11.9,5.4,,
1984,6,14,8.8,,
1984,7,16.3,10.9,,
1984,8,17.4,10.9,,
1984,9,13.2,8.3,,
1984,10,11.7,6,,
1984,11,9.4,4.6,,
1984,12,8.7,3,,
1985,1,5.4,0.7,,
1985,2,7,1.6,,
1985,3,7,1.6,,
1985,4,9.6,4.2,,
1985,5,11.5,5.4,,
1985,6,13.7,7.1,,
1985,7,15.6,10.2,,
1985,8,15,10,,
1985,9,13.4,8.3,,
1985,10,12.8,7.7,,
1985,11,7.1,1.3,,
1985,12,7.6,2.4,,
1986,1,6,0.8,,
1986,2,5,-0.8,,
1986,3,8.1,2.7,,
1986,4,8,2,,
1986,5,11.6,6.4,,
1986,6,15,7.8,,
1986,7,15.2,9.9,,
1986,8,14.1,8.6,,
1986,9,13.3,7.8,,
1986,10,11.7,6.8,,
1986,11,9.6,3.9,,
1986,12,7.1,2.2,,
1987,1,5.8,1.5,,
1987,2,6.8,1.2,,
1987,3,6.7,0.8,,
1987,4,10.4,4.7,,
1987,5,11.1,5.4,,
1987,6,12.6,7.3,,
1987,7,15.3,10.5,,
1987,8,15.1,10,,
1987,9,14.1,8.4,,
1987,10,11,5.3,,
1987,11,9,4.7,,
1987,12,8.2,3,,
1988,1,6.5,2,,
1988,2,7,2.2,,
1988,3,7.8,2.2,,
1988,4,9.3,4.3,,
1988,5,13,6.7,,
1988,6,14.4,9.5,,
1988,7,14.9,10.3,,
1988,8,15.2,10.2,,
1988,9,14,9.3,,
1988,10,11.5,6.6,,
1988,11,9.1,4.6,,
1988,12,9.5,4.6,,
1989,1,9.8,4.7,,
1989,2,7.8,1.7,,
1989,3,8.2,2.3,,
1989,4,8.6,2.7,,
1989,5,12.6,6.2,,
1989,6,13.7,7.9,,
1989,7,17,11.1,,
1989,8,15.3,10.2,,
1989,9,14,7.8,,
1989,10,11.9,7.2,,
1989,11,9,3.7,,
1989,12,7.2,2.3,,
1990,1,8.1,2.9,,
1990,2,7.3,2,,
1990,3,9,3.7,,
1990,4,9.5,3.6,,
1990,5,13,6.9,,
1990,6,14.2,9,,
1990,7,16.7,10.4,,
1990,8,15.9,11.2,,
1990,9,13.5,7.8,,
1990,10,12.4,7.4,,
1990,11,8.6,4.1,,
1990,12,7.8,2.3,,
1991,1,6.7,2,,
1991,2,6.2,1.1,,
1991,3,9.1,4.1,,
1991,4,9.5,4.2,,
1991,5,11.8,6.9,,
1991,6,12.6,6.8,,
1991,7,17.3,12.3,,
1991,8,16.9,11.7,,
1991,9,14.4,8.6,,
1991,10,11,6.3,,
1991,11,9,4,,
1991,12,9.2,4.3,,
1992,1,8.5,4,,
1992,2,8.3,3.4,,
1992,3,8.2,2.5,,
1992,4,9.5,4.6,,
1992,5,14.5,6.9,,
1992,6,15.9,9.6,,
1992,7,15.3,10.3,,
1992,8,15.1,10.1,,
1992,9,13.4,7.9,,
1992,10,10,4.6,,
1992,11,8.4,3.3,,
1992,12,7.1,2.2,,
1993,1,7.2,1.5,,
1993,2,8.2,4.7,,
1993,3,8.4,3.3,,
1993,4,10,5.1,,
1993,5,11.1,5.7,,
1993,6,13.5,8.9,,
1993,7,14.3,9.5,,
1993,8,14.6,9.4,,
1993,9,13.7,8.7,,
1993,10,10.1,5.8,,
1993,11,8.8,4,,
1993,12,5.8,1.5,,
1994,1,6.8,1.8,,
1994,2,5.9,2.3,,
1994,3,7.2,1.9,,
1994,4,9.2,3.3,,
1994,5,11.3,5.5,,
1994,6,13.5,8.2,,
1994,7,16.4,10.8,,
1994,8,15,10,,
1994,9,13.4,8.3,,
1994,10,11.4,6.3,,
1994,11,11,6.6,,
1994,12,8.3,2.6,,
1995,1,6.6,1.1,,
1995,2,6.6,1.1,,
1995,3,6.4,0.9,,
1995,4,9.1,4,,
1995,5,11.5,5.5,,
1995,6,14.3,8.4,,
1995,7,17.3,10.6,,
1995,8,17.9,11.5,,
1995,9,14.3,8.9,,
1995,10,13.1,7.6,,
1995,11,10.2,5.3,,
1995,12,6.2,1.1,,
1996,1,8.1,4.4,,
1996,2,6.6,1.1,,
1996,3,7.5,2.8,,
1996,4,10.2,4.6,,
1996,5,10.8,4.4,,
1996,6,14,8.8,,
1996,7,15.2,9.8,,
1996,8,16,11.1,,
1996,9,15.4,10,,
1996,10,12.5,6.9,,
1996,11,7.5,1.9,,
1996,12,6.8,1.5,,
1997,1,7.4,2.6,,
1997,2,7.9,2,,
1997,3,9.6,4.8,,
1997,4,10.4,4.8,,
1997,5,11.7,6.2,,
1997,6,13.7,8.7,,
1997,7,17.4,11,,
1997,8,18.7,12.2,,
1997,9,14.5,8.9,,
1997,10,12.1,6.7,,
1997,11,10.8,6.3,,
1997,12,8.8,4,,
1998,1,7.8,3.2,,
1998,2,9.4,5,,
1998,3,8.4,3.6,,
1998,4,9,3.3,,
1998,5,12.8,6.9,,
1998,6,13.2,7.8,,
1998,7,15.2,10.2,,
1998,8,15.7,10.2,,
1998,9,15.3,10.3,,
1998,10,10.7,5.7,,
1998,11,9,3.5,,
1998,12,8.4,3.3,,
1999,1,7.1,2.6,,
1999,2,6.7,1.5,,
1999,3,8.5,3.2,,
1999,4,10.5,5,,
1999,5,12.6,7,,
1999,6,13.3,8.4,,
1999,7,16.4,10.6,,
1999,8,16.4,10.8,,
1999,9,15.3,10.4,,
1999,10,12.3,7.5,,
1999,11,9.7,4.5,,
1999,12,6.4,1.3,,
2000,1,7.8,3.1,,
2000,2,7.5,2.3,,
2000,3,9.2,4,,
2000,4,8.8,3.5,,
2000,5,12.9,6.1,,
2000,6,13.3,7.9,,
2000,7,15.2,10.4,,
2000,8,16.5,11.1,,
2000,9,15.4,10.1,,
2000,10,12.1,7.5,,
2000,11,8.8,3.5,,
2000,12,7.5,3.6,,
2001,1,6.5,1.6,,
2001,2,6.4,1,,
2001,3,7.4,1.6,,
2001,4,9.4,3.4,,
2001,5,13.9,7,,
2001,6,13.5,8.2,,
2001,7,14.7,10.5,,
2001,8,16.8,11,,
2001,9,14.1,9.3,,
2001,10,13.4,9.5,,
2001,11,9.9,4.5,,
2001,12,7.6,2.2,,
2002,1,9.1,4.3,,
2002,2,7.5,1.9,,
2002,3,8.7,3.9,,
2002,4,11.1,5.6,,
2002,5,13.3,6.9,,
2002,6,15.1,10.1,,
2002,7,15.2,9.9,,
2002,8,16.4,11.5,,
2002,9,15.5,10.2,,
2002,10,11.2,6.2,,
2002,11,10.2,6.2,,
2002,12,7.7,3.4,,
2003,1,7.3,2.3,,
2003,2,8.2,3,,
2003,3,10.1,4.1,,
2003,4,12.9,6.4,,
2003,5,12.6,6.2,,
2003,6,15.9,10.7,,
2003,7,17.8,12.3,,
2003,8,17.7,11.7,,
2003,9,15.1,9.3,,
2003,10,11.2,5.4,,
2003,11,10.8,5.3,,
2003,12,7.9,2.8,,
2004,1,7.2,2.7,,
2004,2,7.6,1.6,,
2004,3,9.2,3.8,,
2004,4,10.9,5.7,,
2004,5,13.4,6.8,,
2004,6,14.8,9.8,,
2004,7,16,10.4,,
2004,8,17.3,12,,
2004,9,14.9,9.4,,
2004,10,11.4,6.8,,
2004,11,9.6,5.3,,
2004,12,8.8,3.4,,
2005,1,8.1,3.2,,
2005,2,6.9,2.1,,
2005,3,9.1,4,,
2005,4,10.5,5,,
2005,5,11.9,5.2,,
2005,6,14.5,9.4,,
2005,7,15.4,10.6,,
2005,8,16.2,10.9,,
2005,9,14.9,9.5,,
2005,10,13.5,8.3,,
2005,11,9.8,4.3,,
2005,12,8.9,4.1,,
2006,1,8.4,3.7,,
2006,2,8,3.3,,
2006,3,6.9,2,,
2006,4,9.8,3.8,,
2006,5,12.5,5.8,,
2006,6,15.7,9.5,,
2006,7,18.2,12.5,,
2006,8,16.2,11.6,,
2006,9,17,11.8,,
2006,10,13.6,9.2,,
2006,11,10,4.9,,
2006,12,9,4.7,,
2007,1,8.4,3.5,,
2007,2,8.1,3.8,,
2007,3,9.4,3.4,,
2007,4,12.9,6.5,,
2007,5,12.3,5.9,,
2007,6,14.3,9.3,,
2007,7,15.9,11.2,,
2007,8,15.7,10.5,,
2007,9,14.1,8.8,,
2007,10,13,8.8,,
2007,11,9.6,4.9,,
2007,12,8.6,3.4,,
2008,1,7.5,2.4,,
2008,2,9,2.2,,
2008,3,7.7,2,,
2008,4,10,3.6,,
2008,5,14.5,8,,
2008,6,14.5,8.6,,
2008,7,17,11.2,,
2008,8,16.6,11.8,,
2008,9,14.6,9.3,,
2008,10,11,5.3,,
2008,11,9.1,4.3,,
2008,12,7.4,2.3,,
2009,1,7.7,3.2,,
2009,2,7.4,3,,
2009,3,9,3.5,,
2009,4,12.5*,5.9*,,
2009,5,13.6,6.8,,
2009,6,15.7,9.2,,
2009,7,17.2,11.7,,
2009,8,16.5,11.4,,
2009,9,14.9,10.4,,
2009,10,12.7,7.2,,
2009,11,9.8,4.8,,
2009,12,7.1,1.9,,
2010,1,6,1.4,,
2010,2,5.5,0.6,,
2010,3,8.9,3.1,,
2010,4,10.4,4,,
2010,5,12,5.7,,
2010,6,15.9,9.9,,
2010,7,16.1,10.9,,
2010,8,15.8,10.2,,
2010,9,14.8,9.7,,
2010,10,12.1,7.2,,
2010,11,7.6,2.2,,
2010,12,5.1,-0.7,,
2011,1,7.1,2.1,,
2011,2,8.2,3.3,,
2011,3,8.7,3.4,,
2011,4,12.9,6.6,,
2011,5,13,7,,
2011,6,14.1,8.5,,
2011,7,16,10.5,,
2011,8,15.6,10,,
2011,9,15.2,10.3,,
2011,10,12.7,7.3,,
2011,11,11.8,6.5,,
2011,12,7.6,1.8,,
2012,1,7.5,2.9,,
2012,2,8.8,4.2,,
2012,3,10.7,5.6,,
2012,4,9.5,3.4,,
2012,5,12.4,5.5,,
2012,6,13.6,8.5,,
2012,7,15.3,9.9,,
2012,8,16.7,11.3,,
2012,9,13.7,8.4,,
2012,10,10.8,4.5,,
2012,11,8.7,3.9,,
2012,12,6.9,1.8,,
2013,1,7.3,2.8,,
2013,2,7.3,1.6,,
2013,3,6.6,1.5,,
2013,4,9,2.4,,
2013,5,11.5,5.4,,
2013,6,14.5,9.2,,
2013,7,18.1,11.7,,
2013,8,16.6,11.3,,
2013,9,14.6,8.8,,
2013,10,12.7,7.9,,
2013,11,8.9,3.3,,
2013,12,8.6,3.9,,
2014,1,7.5,3.5,,
2014,2,7.6,2.9,,
2014,3,9.6,4.3,,
2014,4,11.4,6.1,,
2014,5,12.7,7.5,,
2014,6,16.3,10.8,,
2014,7,18.2,12.2,,
2014,8,15.9,10.3,,
2014,9,15.5,10.2,,
2014,10,12.5,7,,
2014,11,11,5.7,,
2014,12,7.6,2.2,,
2015,1,6.9,1.8,,
2015,2,7.3,2.6,,
2015,3,8.3,2.5,,
2015,4,10.1,3.7,,
2015,5,11.2,5.2,,
2015,6,13.4,7.7,,
2015,7,15.4,9.7,,
2015,8,15.8,10.5,,
2015,9,14.4,9.1,,
2015,10,13.3,7.9,,
2015,11,9.8,5.3,,
2015,12,9.2,3.7,,
2016,1,7.5,3,,
2016,2,6.6,1,,
2016,3,8.8,3.2,,
2016,4,9.5,3.4,,
2016,5,12.7,6.8,,
2016,6,14.8,10.1,,
2016,7,15.9,10.6,,
2016,8,16.6,10.8,,
2016,9,15.4,10.6,,
2016,10,13.1,7.2,,
2016,11,8.7,3.2,,
2016,12,10.1,5.1,,
2017,1,8.5,3.9,,
2017,2,8.4,3.8,,
2017,3,9.5,3.6,,
2017,4,10.3,4.9,,
2017,5,14.4,8,,
2017,6,15.1,9.9,,
2017,7,16.6,10.2,,
2017,8,16.5,11,,
2017,9,14.8,9.9,,
2017,10,12.9,7.8,,
2017,11,7.8,3.1,,
2017,12,7.4,2.3,,
2018,1,6.5,1.6,,
2018,2,6.5,0.8,,
2018,3,7.1,2,,
2018,4,10.9,4.9,,
2018,5,13.8,7.2,,
2018,6,15.9,9.8,,
2018,7,17.3,11.4,,
2018,8,15.8,10.4,,
2018,9,13.5,8.2,,
2018,10,11.7,6.3,,
2018,11,10.7,6,,
2018,12,8.8,4.1,,
2019,1,7,1.6,,
2019,2,9.4,4.1,,
2019,3,8.8,3.8,,
2019,4,12.5,5.8,,
2019,5,12,5.8,,
2019,6,14.4,9.2,,
2019,7,17.6,12.2,,
2019,8,16.4,11.7,,
2019,9,15.5,9.5,,
2019,10,11.6,6.7,,
2019,11,8.3,4,,
2019,12,8.3,3.5,,
2020,1,8.7,4.1,,
2020,2,7.4,1.9,,
2020,3,8.2,2.5,,
2020,4,11,3.9,,
2020,5,13.8,6.5,,
2020,6,15.1,9.7,,
2020,7,15.6,9.7,,
2020,8,16.6,10.8,,
2020,9,14.6,9.5,,
2020,10,11.3,6.8,,
2020,11,10.5,5.7,,
2020,12,7.9,3.4,,
2021,1,5.5,0.4,,
2021,2,6.8,3.1,,
2021,3,9,4.1,,
2021,4,9.1,2.3,,
2021,5,11.4,5.7,,
2021,6,15.7,9.6,,
2021,7,16.8,12,,
2021,8,16.6,11.9,,
2021,9,15.6,11,,
2021,10,12.7,7.5,,
2021,11,10.1,5.2,,
2021,12,8.2,2.9,,
2022,1,8.8,4.2,,
2022,2,7.6,1.8,,
2022,3,10.1,3.9,,
2022,4,10.6,4.8,,
2022,5,13.3,7.7,,
2022,6,15.2,9.7,,
2022,7,16.7,11.2,,
2022,8,16.4,10.9,,
2022,9,15.4,10.2,,
2022,10,13.1,8.5,,
2022,11,11.4,6.8,,
2022,12,6.9,2.5,,
2023,1,7.5,2.1,,
2023,2,9.3,3.7,,
2023,3,7.4,2.1,,
2023,4,11,5.2,,
2023,5,14.1,8,,
2023,6,17.5,11.3,,
2023,7,16.7,10.9,,
2023,8,17,11.7,,
2023,9,15.9,10.2,,
2023,10,11.9,7.4,,
2023,11,9.3,4.2,,
2023,12,7.9,2.9,,
2024,1,7.5,2.2,,
2024,2,7.8,2.6,,
2024,3,9.2,4,,
